"","CK_1","CK_2","CK_3","Cd_1","Cd_2","Cd_3"
"Os09g0369000",12827.6024765781,16675.9545889269,15870.4909831211,16043.0679593987,15361.1412344524,13804.1962927072
"Os09g0511700",10046.4952820416,9752.96161741146,8503.61622782002,8650.57768914239,6239.79207717678,5261.13280490295
"Os09g0534600",83.3653603102638,60.009432747038,65.8344482153808,72.6197106065272,93.7727049794882,105.360510972228
"Os09g0386500",1951.33105005303,2037.46312136372,2349.19256048551,2408.22661930294,3043.70571579255,2937.2934974781
"Os09g0419500",34.8971275717383,41.9113498550742,52.6675585723047,47.1046771501798,21.489578224466,25.6016194885788
"Os09g0423600",1786.53905874205,1573.58068092233,1821.41973395887,2053.96019323596,2147.9810234364,2342.54818320496
"Os09g0482800",69.7942551434766,12.3828988208174,25.2365384825627,51.0300669126948,1.953598020406,9.84677672637648
"Os09g0464066",655.290506624864,550.562732187111,556.301087419968,340.527561898175,416.116378346479,253.062161867875
"Os09g0559500",10.6630112024756,43.816411212123,36.2089465184595,18.6456013719462,33.2111663469021,37.4177515602306
"Os09g0287300",266.57528006189,219.082056060615,300.643980183573,341.508909338804,355.554839713893,359.407350512741
"Os09g0309200",193.872930954102,259.08834455864,184.336455003066,138.369989128653,107.44789112233,127.023419770257
"Os09g0541000",431.367271372876,371.486964624521,983.127760016354,1732.07823270974,1681.07109655937,1223.9543470886
"Os09g0558450",16.4791991310986,16.193021534915,15.3613712502555,6.86943208440122,14.651985153045,5.90806603582589
"Os09g0296800",685.34081092275,657.246168181845,628.718980456887,727.178453505901,705.248885366567,772.971973020553
"Os09g0424701",35.8664922265088,40.0062884980253,35.1117057148698,39.2538976251498,49.8167495203531,54.1572719950706
"Os09g0249900",615.546555779273,473.407747226633,674.803094207654,541.703787227068,796.091193315447,1059.51317575811
"Os09g0507800",6747.74736185751,7372.58745177895,6715.11371796885,6448.43403237149,5471.05125614702,5627.43289912416
"Os09g0513000",264.636550752349,293.379448985519,253.462625629216,238.467428072785,253.967742652781,209.736344271819
"Os09g0553100",6739.99244461935,7241.13821814259,8322.57149522773,5540.6876497899,8850.7758314494,7944.37946284054
"Os09g0537600",332.492076586285,436.259050764181,288.574331344086,305.19905403554,146.51985153045,185.119402455878
"Os09g0360900",871.458824638687,624.860125112015,804.277509031236,723.253063743386,770.694419050169,838.945377087276
"Os09g0428600",91.1202775484278,76.202454281953,81.1958194656364,78.5077952502997,43.9559554591351,53.172594322433
"Os09g0551400",331.522711931514,416.255906515168,239.19849518255,150.146158416198,26.3735732754811,5.90806603582589
"Os09g0109800",5473.03284083429,5081.75116992774,4722.52441864999,5378.76532208615,4635.88810242345,4919.44965249769
"Os09g0463232",21.3260224049512,21.9082056060615,25.2365384825627,56.9181515564673,40.0487594183231,65.9734040667224
"Os09g0462200",225.861964561529,346.721166982886,366.478428398953,319.919265644971,352.624442683284,389.932358364508
"Os09g0352400",1898.01599404066,1618.34962281298,1717.18185761785,1682.02951323767,1622.46315594719,1698.56898529994
"Os09g0567700",2109.33748878063,1928.87462401194,1954.18587119322,1948.95601708869,1648.83672922267,1886.64242077373
"Os09g0333500",41.6826801551319,45.7214725691718,54.862040179484,66.7316259627547,31.2575683264961,42.3411399234188
"Os09g0468900",1821.43618631379,2094.61496207518,2146.20301182142,1726.19014806596,1851.03412433469,1722.20124944325
"Os09g0516700",76.5798077268702,63.8195554611356,73.5151338405086,101.078786384761,122.099876275375,123.084709079706
"Os09g0420700",328.614617967202,305.762347806336,187.628177413835,392.538976251498,204.150993132427,332.821053351525
"Os09g0513200",18.4179284406397,22.8607362845859,24.139297678973,58.8808464377247,70.3295287346161,53.172594322433
"Os09g0534000",419.73489551563,399.110354301729,449.868729471769,459.270602214253,480.585113019877,497.262224682012
"Os09g0493000",67.8555258339356,26.6708589986836,15.3613712502555,49.0673720314373,0,36.433073887593
"Os09g0251400",313.104783490874,334.338268162069,301.741220987162,322.863307966857,304.761291183337,366.300094221205
"Os09g0529900",78.5185370364112,49.5315952832695,66.9316890189705,74.5824054877847,74.2367247754282,64.9887263940847
"Os09g0100800",15.5098344763281,31.4335123913056,8.77792642871745,40.2352450657786,22.4663772346691,48.2492059592447
"Os09g0561600",76.5798077268702,35.2436351054033,72.4178930369189,31.4031181001199,10.744789112233,3.93871069055059
"Os09g0565450",221.984505942447,149.547316528333,173.36404696717,177.623886753803,147.496650540653,206.782311253906
"Os09g0243000",2.90809396431153,7.6202454281953,5.4862040179484,11.7761692875449,15.628784163248,11.8161320716518
"Os09g0514400",3086.4570607893,3644.3823760344,3900.69105676131,3970.53174478391,4475.69306475016,3699.43401609964
"Os09g0373000",1702.20433377701,2247.01987063909,1846.65627244143,1898.90729761662,1708.42146884505,1480.95521964702
"Os09g0246500",7.75491723816407,14.2879601778662,4.38896321435872,6.86943208440122,19.53598020406,32.4943631970424
"Os09g0553200",2989.52059531225,2214.63382756926,2130.84164057116,3033.34493898345,3261.53189506782,3534.99284476915
"Os09g0397200",59.131243941001,79.0600463175263,42.7923913399975,93.2280068597308,93.7727049794882,64.0040487214471
"Os09g0341600",182.240555096856,257.183283201591,436.701839828693,146.220768653683,33.2111663469021,11.8161320716518
"Os09g0486500",330.553347276744,435.306520085657,470.716304739973,406.277840420301,844.931143825597,383.039614656045
"Os09g0328332",72.7023491077882,41.9113498550742,48.278595357946,24.5336860157186,42.9791564489321,42.3411399234188
"Os09g0569450",134.741687013101,182.885890276687,150.321990091786,166.829064906887,164.102233714104,105.360510972228
"Os09g0386400",542.844206671485,394.347700909107,434.507358221514,421.979399470361,382.905211999577,338.729119387351
"Os09g0322500",152.19025079897,187.648543669309,138.2523412523,254.168987122845,389.742805070998,271.771037647991
"Os09g0478500",1141.91156331966,1304.96702957845,1375.93996770146,1168.78480178884,1268.8619142537,968.922829875445
"Os09g0299200",4540.50404294506,4311.15385100149,4860.77675990229,4552.47077707675,5260.06266994317,4918.46497482505
"Os09g0513600",1123.49363487902,1134.46403812258,1005.07257608815,1168.78480178884,872.281516111281,892.117971409709
"Os09g0314333",1256.29659258258,1411.65046557318,1228.90970002044,1299.30401139246,1162.39082214157,1103.8236710268
"Os09g0513100",3121.35418836104,2619.45936594213,2810.03369799317,2159.94571682387,2321.85124725254,2057.97633581268
"Os09g0417500",127.956134429707,140.022009743089,149.224749288197,159.959632822486,172.893424805931,144.747617877734
"Os09g0442900",127.956134429707,160.025153992101,168.975083752811,158.978285381857,167.032630744713,140.808907187184
"Os09g0281900",2511.62382051039,2268.92807624515,2545.59866432806,2566.22355724417,2895.2322662417,2721.64908717046
"Os09g0542200",4330.15191285986,5542.77601833356,5356.72960312482,4909.68124546561,5680.08624433046,5006.1012876898
"Os09g0444200",2255.71155165097,2238.44709453237,2425.99941673678,3074.56153148986,3216.59914059849,3348.88876464064
"Os09g0266950",9.69364654770509,3.81012271409765,4.38896321435872,17.6642539313174,15.628784163248,30.5250078517671
"Os09g0475400",2488.3590687959,2567.07017862329,2680.55928316959,2153.07628473947,1679.11749853896,1683.79882021038
"Os09g0543100",1516.08632006108,1371.64417707515,1317.78620511121,1277.71436769863,1267.8851152435,1349.00841151358
"Os09g0249600",1921.28074575515,1680.26411691706,1610.74949966965,1650.62639513755,1527.7136519575,1481.93989731966
"Os09g0507100",34.8971275717383,38.1012271409765,31.8199833041007,52.0114143533235,65.4455336836011,20.6782311253906
"Os09g0560150",121.170581846314,91.4429451383436,115.210284376916,212.952394616438,199.266998081412,193.981501509617
"Os09g0125900",14.5404698215576,4.76265339262206,8.77792642871745,6.86943208440122,11.721588122436,20.6782311253906
"Os09g0521500",1470.52618128686,1482.13773578399,1295.84138903941,1224.72160590467,1393.89218755968,1382.48745238326
"Os09g0569780",31.0196689526563,44.7689418906474,34.0144649112801,39.2538976251498,9.76799010203002,34.4637185423177
"Os09g0271000",8.72428189293458,10.4778374637685,16.4586120538452,12.7575167281737,19.53598020406,14.7701650895647
"Os09g0135400",1383.28336235752,1371.64417707515,1273.89657296762,1439.63669540237,1314.77146773324,1300.75920555433
"Os09g0413000",564.170229076436,801.078300639031,660.538963760988,744.842707437218,610.499381376876,807.435691562871
"Os09g0375000",163.822626656216,203.841565204224,171.16956535999,130.519209603623,65.4455336836011,49.2338836318824
"Os09g0391800",29.0809396431153,19.0506135704883,26.3337792861523,42.1979399470361,53.7239455611651,64.9887263940847
"Os09g0133800",2240.20171717465,1830.76396412392,1878.47625574553,1880.26169624468,1658.6047193247,1507.54151680824
"Os09g0442100",36.8358568812793,43.816411212123,40.5979097328182,17.6642539313174,7.81439208162402,3.93871069055059
"Os09g0536000",227.80069387107,174.313114169968,174.461287770759,264.963808969761,168.009429754916,222.537154016108
"Os09g0266000",1383.28336235752,1875.53290601457,2016.72859699783,2056.90423555785,3017.33214251707,2337.62479484178
"Os09g0268800",46.5295034289844,76.202454281953,104.23787634102,105.985523587905,113.308685183548,33.47904086968
"Os09g0407800",145.404698215576,98.1106598880145,160.197157324093,123.649777519222,175.82382183654,147.701650895647
"Os09g0296900",929.620703924918,962.055985309657,1027.01739215994,872.417874718955,819.534369560319,775.926006038466
"Os09g0304800",11224.2733375877,24386.690431582,13372.0736733474,12417.9705137161,11498.8779481097,8178.7327489283
"Os09g0508500",62.0393379053126,36.1961657839277,74.6123746440983,47.1046771501798,49.8167495203531,40.3717845781435
"Os09g0347700",308.257960217022,352.436351054033,292.963294558445,308.143096357426,232.478164428314,246.169418159412
"Os09g0571500",861.765178090982,732.496091785273,781.235452155853,878.305959362727,801.951987376665,848.792153813652
"Os09g0516600",3326.85949517239,3030.95261906468,3608.82500300646,3473.96993982576,3977.52556954662,4553.14955827648
"Os09g0497600",6428.82639043801,7383.06528924272,7079.39766476062,6880.22690624814,8543.08414323546,8216.15050048853
"Os09g0252700",444.938376539664,341.958513590264,357.700501970236,441.606348282936,277.410918897653,323.958954297786
"Os09g0325000",12.6017405120166,11.430368142293,13.1668896430762,8.83212696565871,10.744789112233,11.8161320716518
"Os09g0558200",583.557522171846,588.663959328087,528.870067330226,469.08407662054,368.253226846532,286.541202737555
"Os09g0514550",19.3872930954102,35.2436351054033,17.5558528574349,7.85077952502997,14.651985153045,10.8314543990141
