"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Os09g0526700",974.460645528986,1.37473901523331,0.256475092098615,5.36012680211738,8.31635582507125e-08,6.19974526339739e-06
"Os10g0545200",1185.12601005231,1.2770906792193,0.239439314900626,5.33367162259603,9.62465096513902e-08,7.03298339997171e-06
"Os10g0100700",6389.22573864959,1.17979178120471,0.221494732460012,5.32650040071589,1.00123059513485e-07,7.22092723351164e-06
"Os09g0433800",439.703577275457,2.1104338529051,0.396542929426661,5.32208166201944,1.02586498297504e-07,7.32717815587781e-06
"Os01g0618900",340.560930193855,1.10527371633796,0.208027615437633,5.31311054069801,1.07769618343117e-07,7.59913095456992e-06
"Os03g0655400",8829.76146528518,1.27129896026691,0.240117306575655,5.29449117348966,1.19348253310962e-07,8.28366669767403e-06
"Os01g0302250",135.565501062721,2.05595285441727,0.38958600734834,5.27727591761012,1.31118388260664e-07,8.81009975576424e-06
"Os10g0493600",3875.63846961276,1.28324592284368,0.243146181866666,5.27767252190441,1.3083500752335e-07,8.81009975576424e-06
"Os03g0417700",78.6600141789543,3.21975786347831,0.611361761459462,5.26653458958899,1.39023062307722e-07,9.2994248415567e-06
"Os05g0214300",13.5710834190207,7.19884894349146,1.36707567741028,5.26587449579133,1.39523581773437e-07,9.3047940483303e-06
"Os04g0208450",355.07156719283,1.3980287321875,0.265760961809117,5.26047438521702,1.4368422000106e-07,9.48056177843557e-06
"Os04g0432000",411.321258238976,1.16729337911393,0.222028931553333,5.25739312866773,1.46111752004138e-07,9.59958546327487e-06
"Os06g0120200",128.284741901559,2.05911242757665,0.392039468275635,5.25230899999317,1.5020419326296e-07,9.81023906500058e-06
"Os05g0548900",107.713653303661,1.99465691549691,0.380712595189656,5.23927219823987,1.61211108638337e-07,1.02568251619581e-05
"Os03g0786400",719.436461234341,1.54749547978362,0.295775539957094,5.23199274695976,1.67692332187007e-07,1.05479429742969e-05
"Os01g0963600",29960.7139120729,1.39690159507468,0.267868641570539,5.21487542134276,1.83940812722735e-07,1.13760713254024e-05
"Os04g0423400",185.216569311029,1.47598046717326,0.283032247033521,5.21488446155201,1.8393184245858e-07,1.13760713254024e-05
"Os05g0579300",241.314474430374,1.8450368292816,0.354354129892657,5.20675977401619,1.92166607521446e-07,1.18283545918418e-05
"Os06g0191300",674.950236064288,1.20523400702369,0.231846273485894,5.19841871470503,2.00990980681311e-07,1.21921679541504e-05
"Os03g0575700",457.590337848417,1.35620157365422,0.260928635208045,5.19759578159326,2.01882525034542e-07,1.21984571847567e-05
"Os05g0428700",1257.77069359838,1.04641961921546,0.20133882170304,5.19730676063484,2.02196548792092e-07,1.21984571847567e-05
"Os10g0530750",279.934151854365,1.74695332835254,0.336204048601133,5.19611032532538,2.03501515431132e-07,1.22438235140236e-05
"Os03g0279950",3987.60546745733,1.20262025185821,0.231563053626535,5.19348934566134,2.06388758649855e-07,1.23838848381204e-05
"Os06g0201500",59.9911401090767,2.30028634868944,0.444026588751077,5.18051487673183,2.21274278865214e-07,1.30646234889459e-05
"Os08g0323400",3041.31780807786,1.04056535167201,0.20114847728282,5.17312070033198,2.30216191317441e-07,1.34491205592598e-05
"Os10g0573700",1649.74273462585,1.56700837993473,0.303120025124843,5.16959702444383,2.3459931225121e-07,1.35975480956912e-05
"Os07g0658000",335.477945573463,1.32128005782091,0.256147750482909,5.15827312685721,2.49237869050456e-07,1.43334432692108e-05
"Os01g0207400",278.45924539313,1.56843807862478,0.304212579360227,5.15573051556012,2.52644023169201e-07,1.44916873497132e-05
"Os06g0294000",313.741169960702,1.46068114603646,0.283882552988888,5.14537131872855,2.66992168390147e-07,1.51965902322012e-05
"Os10g0176700",248.537896491985,1.02830232313378,0.199870223991156,5.14485000616842,2.67734642064534e-07,1.51997761793612e-05
"Os06g0524400",529.141072699813,2.58385717762521,0.502660292667666,5.14036460670573,2.74205852273542e-07,1.54483251277061e-05
"Os06g0708832",433.909452485571,1.06054753203083,0.206397505190386,5.13837379503477,2.77126215324323e-07,1.55732272423752e-05
"Os06g0687600",228.656604985641,1.7758669404289,0.345681104961334,5.13729826403888,2.78716408313206e-07,1.56229366999055e-05
"Os05g0560900",40.8610216989042,3.47235740295223,0.676810964641091,5.1304686010718,2.8902176949349e-07,1.61180971641642e-05
"Os07g0626800",1068.64670804963,1.38688424936702,0.271033276065198,5.11702573758286,3.10391280395013e-07,1.7010825097094e-05
"Os02g0744000",14864.1686776768,1.01433606918401,0.198300775360424,5.11513919872675,3.13509670526464e-07,1.71393027533986e-05
"Os01g0332800",2611.92549379999,1.44340387223902,0.282728795370769,5.10525951325949,3.30340853395094e-07,1.795304321322e-05
"Os12g0555400",514.189002620241,1.54009272062878,0.302026090987487,5.09920422965241,3.4108438248924e-07,1.83299740599375e-05
"Os03g0781400",808.844663053306,1.21916147363493,0.239794662457593,5.08418936910464,3.69199448672649e-07,1.92793513987291e-05
"Os05g0565400",3082.60655188012,1.21577486070869,0.239181468872713,5.08306461382133,3.71393290589395e-07,1.93482796398584e-05
"Os07g0541200",249.937786854794,2.01749012625822,0.397084735429567,5.08075467588976,3.75938358003959e-07,1.94679603473336e-05
"Os06g0593800",620.35365708562,1.7218745533737,0.339152018683289,5.07699927619077,3.83442332632172e-07,1.97328275700977e-05
"Os06g0132400",565.643666825707,1.01156227132346,0.199257338478495,5.07666256634579,3.84122157206636e-07,1.97328275700977e-05
