"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Os05g0534800",2537.0611377905,-1.08978299080182,0.232634216813748,-4.68453439793995,2.80597043484991e-06,9.35647460813432e-05
"Os02g0760200",90.0208175692238,-1.60826686926642,0.343410616965832,-4.68321825188776,2.824055379624e-06,9.40261806921128e-05
"Os04g0647900",647.211798852278,-1.22005223911373,0.260548390253777,-4.68263203593537,2.83214642964744e-06,9.41539851333692e-05
"Os08g0327400",498.355973359525,-1.01113509755614,0.215973793102882,-4.68174903551598,2.84437574754439e-06,9.42793454900866e-05
"Os09g0129800",238.878665628868,-2.52710555314682,0.5398723351927,-4.68093174703016,2.85574011405419e-06,9.45126186326963e-05
"Os04g0514600",1295.06130428842,-1.53480245166563,0.328088951538086,-4.67800712114947,2.89676488809767e-06,9.5159156361084e-05
"Os06g0106800",1343.11968176857,-1.24582671477488,0.266299158659933,-4.67829759975252,2.89266508411304e-06,9.5159156361084e-05
"Os07g0617000",2334.31045626225,-1.13307778311093,0.24242663504978,-4.67389972590372,2.95533665165198e-06,9.67960189411633e-05
"Os07g0539900",10050.7791596,-1.29100923316931,0.276405870021235,-4.67070121582487,3.00173284150664e-06,9.81704089273243e-05
"Os01g0175400",331.930435408628,-1.1061976529036,0.236881968246153,-4.66982633204949,3.01454473322835e-06,9.84440043339364e-05
"Os01g0561600",22.7709268671336,-3.85505989142712,0.826081418250705,-4.66668273399797,3.06101420586062e-06,9.95211681820264e-05
"Os01g0185900",88.4733917473304,-1.82748362694669,0.391688943982541,-4.66565026923032,3.07642570825756e-06,9.98755742031241e-05
"Os07g0613000",937.738314402736,-1.31373267000315,0.281782908287974,-4.662215597053,3.12823221160159e-06,0.000101260510814431
"Os12g0437800",137.506106180277,-2.61590701395849,0.562359754104517,-4.65166113838279,3.29271832268731e-06,0.000105505175662257
"Os09g0517100",842.365809452649,-1.00366879349145,0.215844436001339,-4.64996370573675,3.31993447115417e-06,0.000106223510297434
"Os01g0201100",702.209172523407,-1.37942020655532,0.296909240098094,-4.64593222528065,3.38544144973795e-06,0.000107731146506174
"Os03g0180900",1633.02800482485,-1.68162303502132,0.361961107248559,-4.64586664518779,3.38651722904553e-06,0.000107731146506174
"Os09g0484200",207.576831071063,-1.76979060201977,0.381165903377396,-4.64309789080868,3.43223630115508e-06,0.000108406767394971
"Os01g0289600",2496.57115983782,-1.06406181010633,0.229244849395173,-4.64159527646398,3.45729539338445e-06,0.000109042702713569
"Os06g0133300",261.222038523928,-1.92539970669329,0.415305300377878,-4.63610675072389,3.55032662685675e-06,0.000111817612866622
"Os02g0654700",801.002304470884,-1.49250568916909,0.322055156055232,-4.6343170140494,3.58117844988398e-06,0.000112629079629092
"Os08g0485400",703.661311124469,-1.4656005440791,0.31659229123936,-4.62929952697754,3.66904735226653e-06,0.00011500740781797
"Os01g0925700",4497.6147334541,-1.05553308336773,0.228955299137012,-4.61021468970707,4.02253346112734e-06,0.000123641977327228
"Os08g0320400",1166.47480255641,-1.70430538739027,0.370216641136375,-4.60353533044578,4.15378691062148e-06,0.000126331038445152
"Os04g0458600",192.751648491968,-1.76575183296873,0.383715157879654,-4.60172551620318,4.19005153622076e-06,0.000127084837073238
"Os11g0668650",833.032513795039,-1.94214477667812,0.422411742526016,-4.59775281118872,4.27072256408008e-06,0.000129001457423325
"Os10g0112850",179.158543254416,-1.23461121893459,0.268634180108309,-4.59588284125577,4.3092079055103e-06,0.000129203818791818
"Os11g0666200",1353.61200128038,-1.74093660094689,0.379072386876036,-4.59262310107596,4.37709156967135e-06,0.000130434972333908
"Os05g0323800",6695.71687989518,-1.04804962421994,0.228709520298726,-4.58244861364338,4.5956266167038e-06,0.000135488374061836
"Os05g0508300",885.621968694478,-1.14230974663144,0.249388436446881,-4.58044391675211,4.63990030181699e-06,0.000136249380082931
"Os02g0657600",181.152077328376,-1.67658886189492,0.366246455642224,-4.57776133001744,4.69978471776377e-06,0.000137642769095248
"Os01g0597800",342.76596140302,-1.47758618737536,0.323072924829142,-4.57353765610902,4.79557442377811e-06,0.000140262633179486
"Os08g0369800",53.5694216754443,-2.61153746514389,0.571456633813285,-4.56996613674306,4.8780302886664e-06,0.00014223077305111
"Os06g0168500",5235.04505378902,-1.10983187266804,0.243277187667322,-4.56200551851874,5.06673152185412e-06,0.000145342462108104
"Os01g0727500",239.738884187698,-1.07520202491533,0.235782101199008,-4.56015117113503,5.11168090457641e-06,0.000145847586221941
"Os07g0147900",6307.60239746575,-1.42392611453424,0.312571256679298,-4.55552480948432,5.22549473024528e-06,0.000148520768706496
"Os01g0375200",805.926833669398,-1.42564004598002,0.313168171159653,-4.55231462603914,5.30589064522979e-06,0.000150227269534569
"Os04g0598800",2739.56418098643,-1.02566600939568,0.225463243426936,-4.54914953677607,5.38631583655633e-06,0.000152115330277033
"Os08g0448100",97.6614413097195,-1.36731275805526,0.30083261735631,-4.54509477752473,5.49105405123044e-06,0.000154875704137953
"Os01g0314800",11943.7873521039,-1.45415183758979,0.321194500208584,-4.52732483478224,5.97350800553207e-06,0.000165738647556999
"Os01g0818700",533.807408703186,-1.52900167686734,0.338204045852489,-4.52094436958401,6.15643667417124e-06,0.000169962175065867
"Os11g0133001",344.956920050484,-2.33659586730945,0.519172953880161,-4.5006116937455,6.77581882987977e-06,0.000184757887576808
"Os03g0203700",864.53499388405,-1.24712061324412,0.277741987360593,-4.49021275139427,7.11520694390847e-06,0.000191885258154784
"Os03g0803500",218.853073243832,-1.56660884023836,0.349111160043554,-4.48742125586278,7.20904437812304e-06,0.000193708072300998
"Os01g0787600",136.460379515368,-1.76305913688124,0.39324221786662,-4.48339231338389,7.34656846153702e-06,0.000196449725008323
"Os07g0182100",2851.50261836831,-1.38859617745286,0.310080499046337,-4.47817963955662,7.52822400133071e-06,0.000199859001934608
"Os10g0569600",1231.24516446759,-1.11562665562866,0.249172303283028,-4.4773301082402,7.55823322976377e-06,0.000200415379569101
"Os09g0344400",14.1866364438532,-4.36991016786053,0.977590906667952,-4.4700806217143,7.81901179488482e-06,0.000205851058442978
"Os08g0186200",75.4064773827903,-1.9081324211448,0.427008357741428,-4.46860672994194,7.87307267619318e-06,0.00020678256479667
"Os02g0194900",147.50193469775,-1.53027267726914,0.342648226038918,-4.46601663449245,7.96894164964394e-06,0.000208538198037575
"Os02g0224800",95.035760919719,-1.26182364462997,0.282608741470098,-4.46491371097054,8.01010280425306e-06,0.000208894801164861
"Os08g0508800",21190.9221840722,-1.54384155739438,0.345860354179404,-4.46377140004189,8.05294812117575e-06,0.000209765087471708
"Os03g0244700",485.126463751626,-1.12994843124656,0.253228835834054,-4.46216335325664,8.11363348869484e-06,0.000210849717222057
"Os06g0587100",149.153705564561,-2.42895256098154,0.546970077522566,-4.44074120468012,8.96495564185077e-06,0.000228678666896564
"Os03g0215000",1524.40172707148,-1.10729877787874,0.24937486245514,-4.44029830022638,8.98342679655546e-06,0.000228886136596702
"Os01g0681200",722.20506212375,-1.23264598993206,0.277843897391661,-4.4364695482027,9.14462643791442e-06,0.000232191713259017
"Os11g0475200",389.534355861703,-1.75406745994113,0.395473756501175,-4.43535741906029,9.19196533353115e-06,0.000232859616075187
"Os04g0406600",1051.99821188139,-1.59053447083193,0.359342435483425,-4.42623612959093,9.58915541033169e-06,0.000239902248519948
"Os04g0659300",36.718155755378,-3.52324980859293,0.796211890053484,-4.42501531640813,9.64354408899777e-06,0.000240685357335055
"Os10g0528100",1406.83120400228,-1.09642016069824,0.24781993224626,-4.42426140125292,9.67727895488259e-06,0.000240807208480424
"Os03g0734100",235.505199763392,-2.50418985821111,0.566629472361733,-4.41944865270343,9.89530281694039e-06,0.00024534367264264
"Os01g0307686",429.919619915617,-1.12963477626601,0.255626074140023,-4.41909058012306,9.91171013992108e-06,0.000245475586362408
"Os03g0817200",1034.78199509689,-1.02853245097764,0.232880514766249,-4.41656723410293,1.00280718812219e-05,0.000248079932426965
"Os01g0670100",610.202184956703,-1.16665314996495,0.264491118489269,-4.41093506893043,1.02925181172773e-05,0.000253207381816262
"Os03g0638900",134.750377304467,-1.80714624427738,0.409843061496045,-4.40936156801284,1.03675805372596e-05,0.000254206645266296
"Os02g0327500",1033.91662400277,-1.72304265028458,0.391089998374455,-4.40574460468514,1.05421114644572e-05,0.000257914795507788
"Os02g0661900",173.693986168404,-1.00781767560717,0.229046448752328,-4.40005807161386,1.08221912863558e-05,0.000263892221664322
"Os02g0523100",44.8761815425659,-2.27506636095971,0.517283744012726,-4.39810140429183,1.09201958007188e-05,0.000265733129607186
"Os10g0544950",89.5748183661423,-1.26651845723159,0.28809981707621,-4.39610989720468,1.10208151789418e-05,0.00026677763278016
"Os01g0876800",153.573446707025,-2.2315008865874,0.508490341634531,-4.3884823444518,1.14144399096019e-05,0.000275301867144332
"Os03g0233900",15.830121279754,-5.5685871173636,1.26948967456886,-4.38647688824629,1.15201399357708e-05,0.000277548877386183
"Os04g0182200",347.810690890509,-1.14928691118099,0.262126506404789,-4.38447422561001,1.16266247020433e-05,0.000279202925735293
"Os10g0478300",119.116070433281,-2.20345193878204,0.502539717024101,-4.38463242632893,1.16181788569889e-05,0.000279202925735293
"Os04g0615200",635.887337391776,-1.86053272642277,0.424457316233521,-4.38332113799442,1.16883617374177e-05,0.000280381383779162
"Os06g0133400",934.40453850634,-1.31111912091644,0.29924494473197,-4.38142446179265,1.17905921530316e-05,0.000281917387538092
"Os04g0527000",26.6249312090765,-2.33275889672495,0.533013950306708,-4.37654379474051,1.20575973570295e-05,0.000287370573823455
"Os02g0209300",466.034810202352,-1.08599023901503,0.249231060307658,-4.35736315399232,1.31638751694725e-05,0.000308424719711418
"Os03g0326000",777.598123104977,-1.42941682717587,0.328101546460873,-4.35662935025615,1.32080651360476e-05,0.000309132949447389
"Os12g0636400",590.610849096794,-1.77049245628553,0.406503672735061,-4.355415645751,1.3281465695978e-05,0.000310195075922625
"Os02g0232900",313.190111420927,-1.99112238344214,0.457616659838532,-4.35107057541282,1.35474433993091e-05,0.000313104325995933
"Os02g0206400",52.9909515185151,-1.51448626960055,0.348200139542294,-4.34947059926895,1.36466577576109e-05,0.000313434283621643
"Os04g0474900",5557.52839426794,-1.48948120626905,0.342450704138563,-4.34947625532222,1.36463058087073e-05,0.000313434283621643
"Os03g0194100",969.345021150551,-1.21449988748453,0.27930875541849,-4.34823421723691,1.37238000068726e-05,0.000314879436219862
"Os05g0144900",156.464179935009,-1.16709056766292,0.268497467495463,-4.34674702353625,1.38171424047133e-05,0.000316038584692932
"Os02g0194100",2679.84106780174,-1.07924177570254,0.248567947076995,-4.34183807040994,1.41295657020811e-05,0.000321193751755418
"Os06g0244000",712.295515439149,-3.62503740740523,0.834883661733594,-4.34196711896125,1.41212670461295e-05,0.000321193751755418
"Os12g0467300",1331.54574636652,-1.30875795754342,0.301410575287842,-4.34211028028322,1.41120662867013e-05,0.000321193751755418
"Os03g0375900",63.4116115569991,-1.56555820858942,0.36122418135551,-4.33403489964207,1.46400950349677e-05,0.000331437979723129
"Os10g0550900",2772.87349476463,-1.38643122626523,0.320148163399364,-4.33059247176049,1.48708679200115e-05,0.000334609640870909
"Os01g0373700",78.9413408819281,-2.37790737638876,0.550205111363534,-4.32185620830705,1.5472201366029e-05,0.000345681140711653
"Os08g0538200",23.6940367471622,-2.72996328847858,0.631661629161592,-4.32187608435561,1.54708073123066e-05,0.000345681140711653
"Os06g0530600",271.4595698048,-1.54933496588678,0.358516569731978,-4.32151564722669,1.54961060369641e-05,0.0003458662134722
"Os08g0137900",145.719896744264,-2.48619238989225,0.575890738558975,-4.31712514792881,1.58074542662819e-05,0.000350343188097845
"Os01g0642700",346.200928973632,-1.92786655877395,0.446788473808715,-4.31494246559129,1.59644476000745e-05,0.000351907006892892
"Os07g0680000",801.07215881234,-1.13010885228889,0.261944968265686,-4.31429876195459,1.6011030202774e-05,0.000352385904293856
"Os03g0159100",2021.70925931515,-1.60080895172861,0.371251978265272,-4.31192032755924,1.6184275559385e-05,0.000354788163525093
"Os10g0491400",1386.22555521134,-1.74761426407877,0.405858160581251,-4.30597295758675,1.66253367462543e-05,0.000361692317151309
"Os04g0121800",1896.8552530297,-1.01520562915418,0.235889145367245,-4.30374033350984,1.67938484299718e-05,0.000364899507446522
"Os04g0476100",1067.02809510287,-1.24918349383407,0.29041086881017,-4.3014350631987,1.69695506399452e-05,0.000367994927246842
"Os01g0231800",249.489281874092,-1.34598626564633,0.313378327738898,-4.29508407731304,1.74627142404569e-05,0.000376477074973666
"Os04g0405300",905.695284618022,-1.89803842747747,0.442550631422877,-4.28886164137863,1.79591198019042e-05,0.000383869728880454
"Os03g0192300",35.9419586596893,-2.03945694108938,0.475620031484946,-4.2879963123545,1.80292085825533e-05,0.000384941858463174
"Os03g0860100",24.7229818065094,-2.7150129041586,0.633298795337459,-4.28709627137673,1.81023853659373e-05,0.000385186400596753
"Os02g0612200",244.610714327369,-1.32001374794595,0.308456683950025,-4.27941366366961,1.8738630767416e-05,0.000395561243473274
"Os04g0119800",803.030906469203,-1.49841846610266,0.350408657019955,-4.27620275950353,1.90108091469539e-05,0.000399638923856414
"Os05g0576600",1832.56958560858,-1.65797700919339,0.388051462105738,-4.27256993233958,1.93232923018032e-05,0.000403239410795687
"Os03g0642900",129.92328190266,-1.51449335760588,0.354494440545148,-4.27226264896246,1.93499469589687e-05,0.000403415419603132
"Os12g0432600",146.539827503894,-1.28425881600991,0.301173242027869,-4.26418631138245,2.0063198672503e-05,0.000413997466736151
"Os12g0634000",380.682548865864,-1.2450714687846,0.292275315744017,-4.2599268625034,2.04493806825583e-05,0.000419897714540994
"Os07g0217800",18.1850574699645,-3.69358757792336,0.8684125594023,-4.25326365669508,2.10677278087146e-05,0.000429471854677264
"Os11g0213700",668.572280840722,-1.10100969737159,0.258873278126585,-4.25308361426632,2.10846802779543e-05,0.000429471854677264
"Os04g0379600",4182.7034519986,-1.08012260121606,0.254667982887425,-4.24129719397637,2.22231641382987e-05,0.000449354408389106
"Os05g0529700",2103.34315386701,-1.1860911035333,0.279937371979376,-4.2369873488013,2.26538895202182e-05,0.00045639651307293
"Os06g0222400",1384.41454303979,-1.3809788257035,0.326153905933694,-4.23413241595289,2.29435731865388e-05,0.000460974277607219
"Os08g0499000",318.400874543398,-1.24106532787709,0.293215587647005,-4.23260351823852,2.31001529747096e-05,0.000462441669993713
"Os05g0171900",196.931233185128,-2.02901508534642,0.47957640609629,-4.23084843114454,2.32811512486168e-05,0.000464804300987939
"Os12g0105600",3069.84433454486,-1.41447275608096,0.334685392877659,-4.22627573889371,2.37590827426245e-05,0.000472217101440259
"Os07g0569800",142.071722619686,-2.23926234400039,0.530110880587951,-4.22413956400366,2.39855384460028e-05,0.000475824109644606
"Os06g0662200",385.746036937639,-1.09634741135667,0.259782737659829,-4.2202473545116,2.44034408877308e-05,0.000481565583507352
"Os11g0141400",379.331187543822,-1.53741409626881,0.364675910131005,-4.21583672943055,2.48853762025607e-05,0.000489331362789428
"Os09g0475500",1146.20724023892,-1.38136640933205,0.328035801430261,-4.21102331912915,2.54216500438984e-05,0.00049722681415367
"Os07g0187900",613.158636405494,-1.04327816536499,0.247910967385095,-4.2082775779113,2.57324647927288e-05,0.00050153389346462
"Os01g0575200",2643.04029184271,-1.19348882087241,0.283830536117208,-4.20493452607072,2.61157747140652e-05,0.000508110165153002
"Os12g0635400",292.732617795186,-1.63585950231203,0.389340753338346,-4.20161385183954,2.65018906797072e-05,0.000514266749815423
"Os05g0541100",199.405835510435,-1.50383810329049,0.357988600838183,-4.20079885160996,2.65974823205356e-05,0.000515669751365131
"Os08g0111200",5097.17231569693,-1.56212794592136,0.37221394748052,-4.19685494456952,2.70647153799859e-05,0.000523353592339099
"Os04g0619300",692.879641040229,-1.08200804307229,0.258185467840169,-4.19081698177572,2.77951801696152e-05,0.000534676875877888
"Os03g0181100",628.426842142623,-1.5021545862543,0.358739729251971,-4.18731036394138,2.82279700948359e-05,0.000540860937260911
"Os10g0504200",215.734767706832,-1.25313326854998,0.29949367944282,-4.18417267062635,2.86206512114376e-05,0.000545813814360414
"Os11g0106083",156.198931501604,-1.78509941682858,0.426958987704753,-4.18096226624699,2.90278037401279e-05,0.000551204633456409
"Os11g0156600",4178.20070363159,-1.31303965557736,0.314073745706152,-4.18067308563207,2.90647475173352e-05,0.000551433226033692
"Os01g0558100",209.828902762407,-1.50254781360925,0.359724167632761,-4.17694430568031,2.9545132953854e-05,0.000558632612067704
"Os02g0525900",1120.27610005426,-1.33381980606985,0.319442069349558,-4.17546695958284,2.97375415581563e-05,0.000560254165643542
"Os03g0254800",5872.95243779727,-1.11176854075245,0.266365386380783,-4.17384764536604,2.99498079264644e-05,0.00056307996213759
"Os08g0566900",2586.64105316867,-1.13341961236532,0.271876541583361,-4.16887608531609,3.06105343513017e-05,0.00057145686431043
"Os04g0630800",1951.89558213111,-1.20650771983166,0.289516906910546,-4.16731351790948,3.08210466284833e-05,0.000573390878283106
"Os01g0128000",93.1707587274917,-2.18097842879394,0.523426390116433,-4.16673379481076,3.08994974265992e-05,0.000573613045810752
"Os02g0119600",82.6550494280959,-1.27029340154342,0.304883745168694,-4.16648450982705,3.09332901268253e-05,0.000573613045810752
"Os01g0670300",468.662872006906,-1.29526988367741,0.311360240584417,-4.16003623727363,3.18197105058356e-05,0.000587100175258088
"Os03g0772600",4798.11727735901,-1.5228948539281,0.36609670956557,-4.15981573758269,3.1850444463071e-05,0.000587177927441177
"Os11g0704000",211.051538125882,-1.01708719884301,0.244676624598922,-4.15686296355541,3.2264738983698e-05,0.000592349573663398
"Os12g0131150",355.489280360985,-1.17342310345052,0.282665951039166,-4.15127148896661,3.30633277795685e-05,0.000604005891392266
"Os03g0830500",100.312298769131,-8.25997397840772,1.98998922908367,-4.150763158759,3.31368525925613e-05,0.000604850002680874
"Os08g0404500",234.443859234687,-1.94931591906641,0.469832992784563,-4.14895494569971,3.33996531574458e-05,0.000607643155759251
"Os03g0397700",436.620012791546,-1.49608786850217,0.361249293252858,-4.14142780745866,3.45150511403654e-05,0.000623834895754148
"Os11g0208651",24.9354076583458,-2.57094511868253,0.620817461094109,-4.14122552892049,3.45455081545028e-05,0.000623876097919124
"Os03g0321800",57.0092021960588,-1.67863061148738,0.405623087404311,-4.1384000655125,3.49736146409581e-05,0.000630003067243679
"Os07g0162400",911.77651035209,-1.13854238073914,0.276240327069415,-4.12156469990367,3.76307751330988e-05,0.000666357795046611
"Os05g0571200",272.074250523809,-1.20276836375793,0.292152191164766,-4.11692398733234,3.8396263852562e-05,0.000676856431496476
"Os03g0815200",7702.51892941078,-1.36160399663439,0.33084124062268,-4.11558121977691,3.86204968052703e-05,0.000679726883756352
"Os02g0626400",9352.23435718337,-1.47293873925097,0.358171189933191,-4.11238754162698,3.91588234425367e-05,0.000687561863474389
"Os12g0639800",691.49638275368,-1.28989557941369,0.31371192597734,-4.11171993348721,3.92722519372429e-05,0.000688461544055815
"Os07g0680400",3454.4884509672,-1.61356035184172,0.392448953509897,-4.11151651039128,3.93068760305724e-05,0.000688523371988057
"Os12g0149900",3514.60234928164,-1.04473451483544,0.254377703389866,-4.10702078410645,4.007951771878e-05,0.000698740631347643
"Os09g0322000",233.458154634233,-1.1397875735932,0.278059823816363,-4.09907320644042,4.14807828088384e-05,0.000719205960979241
"Os09g0468300",292.816367468504,-1.26637006228322,0.309384766590164,-4.09318815609546,4.25482179556899e-05,0.000734263518126992
"Os03g0182800",669.824175725328,-1.4719377710693,0.359799222088692,-4.09099764731138,4.29521489404336e-05,0.000737783964073033
"Os07g0218700",10.3204890158819,-5.8535861954563,1.43137639505451,-4.0894807373384,4.32339968905118e-05,0.000740423243446567
"Os06g0229200",2826.25285675546,-1.18605503127257,0.290245716582918,-4.08638254936568,4.38151128623783e-05,0.000748416888571381
"Os07g0585900",258.599862730779,-1.55380632239223,0.381217546316167,-4.07590452592536,4.58358236272881e-05,0.000777663579258074
"Os08g0475400",637.263378704728,-1.25717685049273,0.309190687937632,-4.06602430001489,4.78219516333186e-05,0.000804578899022269
"Os05g0268400",48.8004702286087,-1.73531290603253,0.427473394826477,-4.05946411410456,4.91854659556436e-05,0.000821983825885999
"Os06g0598800",27.5088969956335,-2.26695506034012,0.560562364775764,-4.04407288606853,5.25305768330331e-05,0.000865971182265326
"Os12g0158600",335.389752387821,-1.66384220109693,0.411443453421062,-4.04391463094733,5.25660660749107e-05,0.000865971182265326
"Os04g0450600",223.379286054979,-1.58916027885472,0.393001091323797,-4.04365360284814,5.26246521498397e-05,0.000866291764497845
"Os10g0573800",210.333892865003,-1.25391378657642,0.310219392881356,-4.04202256644858,5.2992131327479e-05,0.000871045864678331
"Os03g0682100",1306.96822306986,-1.55480216860735,0.384824424040967,-4.04028973078339,5.33852096139044e-05,0.000876206023766833
"Os01g0690600",606.208317887125,-1.20306196560375,0.297791061267554,-4.03995324937858,5.34618570425674e-05,0.000876814056873692
"Os05g0237800",18.8197461641998,-3.95020064604362,0.978301143205182,-4.03781665132444,5.39509933346928e-05,0.000883527325017333
"Os06g0589600",1213.03149894729,-1.15821131973728,0.286939226050496,-4.03643425013441,5.42697255981669e-05,0.000887434264748164
"Os01g0831250",450.401030781546,-1.89728467775937,0.470596390111401,-4.03166007565471,5.53842538807468e-05,0.000902327273858437
"Os01g0674800",880.218454701899,-1.06370873309753,0.264141171580755,-4.02704632046474,5.64819087230919e-05,0.000914156389647645
"Os06g0200700",219.713997054938,-1.7992480399598,0.446779318278031,-4.02715158547274,5.64566371037481e-05,0.000914156389647645
"Os12g0615300",1210.98463632728,-1.1344730279028,0.281700683093789,-4.02722853009587,5.64381713100314e-05,0.000914156389647645
"Os02g0710500",558.278859077495,-1.13068843124057,0.28143822307253,-4.01753684661796,5.88096418224205e-05,0.000942188335448779
"Os01g0960200",344.460542237547,-1.54422556704042,0.384488555821057,-4.01631087235563,5.91162643229009e-05,0.00094515510415821
"Os09g0561500",162.176484778115,-1.78656583548659,0.444926875867033,-4.01541451503709,5.93414053452649e-05,0.000947280501621853
"Os05g0370700",185.402731654815,-2.04780669674792,0.511488269525125,-4.00362397098401,6.23794886665274e-05,0.000990067568864217
"Os08g0519700",339.885455519874,-1.47539406231569,0.368808217560556,-4.00043706204414,6.32256016450413e-05,0.000997203773400835
"Os11g0570000",239.415117963335,-1.10695814351767,0.277008564195846,-3.99611523467211,6.43903998131769e-05,0.00100767826421132
"Os01g0223900",561.952406403941,-1.08076553747858,0.271031256617157,-3.98760479129979,6.67437263068629e-05,0.00103764186498603
"Os03g0320600",234.429466565692,-1.33099003267868,0.33379348107625,-3.98746562810982,6.67828760040238e-05,0.00103764186498603
"Os02g0120100",174.667458970886,-1.28301325438585,0.321996865217956,-3.98455200337864,6.76075509056957e-05,0.00104576329890909
"Os06g0549600",12.5147025336544,-5.21829757797535,1.30999414936559,-3.98345105625279,6.79216651309539e-05,0.00104871240422905
"Os09g0454600",920.774305467623,-1.22972820790939,0.309060713315356,-3.97892114697416,6.9228694817152e-05,0.00106251510289581
"Os06g0111500",444.814145555173,-1.15304899558927,0.289958292037279,-3.97660293653899,6.99067458927577e-05,0.00106966500401627
"Os01g0976300",240.035246744138,-1.43820633605768,0.361884633885695,-3.97421222508154,7.06125805521717e-05,0.00107897387578029
"Os03g0661600",299.076459561137,-2.16777169704884,0.546012772602614,-3.97018495870707,7.18168593905479e-05,0.00109209964544376
"Os08g0501200",23.2441016725669,-4.06833055250217,1.02736732239888,-3.9599571290653,7.49632196215575e-05,0.00112506887394841
"Os02g0202900",256.413882791708,-1.53775332256225,0.388567924537269,-3.9574890912406,7.57417453422371e-05,0.00113310674569086
"Os04g0206500",1368.0701978167,-1.08056500591906,0.273111162625198,-3.95650253007771,7.60550831671807e-05,0.00113654523054148
"Os11g0441500",717.815673950821,-1.2022462439615,0.304399235503783,-3.94957051049018,7.82915460406989e-05,0.00116573848075798
"Os01g0730700",361.982321442817,-1.80472763735008,0.457255256250971,-3.94687127742831,7.91790981211188e-05,0.0011765801419461
"Os07g0418600",39.2931576979169,-2.75738135130137,0.698685998784753,-3.94652441310885,7.92938400777498e-05,0.0011774949115771
"Os02g0572200",26.7709509248931,-2.68753987442741,0.68208751276811,-3.94016870873443,8.1424326033962e-05,0.0012018773351453
"Os01g0812900",769.1844265931,-1.39469488719142,0.354172970207747,-3.93789194690192,8.22005930574085e-05,0.00121178180202888
"Os10g0553300",174.173403505166,-1.71305742707384,0.435893680088058,-3.92998913571717,8.49496998250106e-05,0.00124891852843663
"Os01g0124200",16563.1954975711,-2.71315190527624,0.690669291727203,-3.92829381264553,8.55506535276554e-05,0.00125433514645589
"Os05g0143700",215.496901617776,-1.04670466166993,0.266453515412331,-3.92828242498576,8.55547037446016e-05,0.00125433514645589
"Os02g0582600",2541.63132311964,-1.25614258967662,0.320122844502837,-3.92393923535029,8.71127165201777e-05,0.00127059463535788
"Os01g0183000",414.280099547557,-1.3614294510299,0.34697050909119,-3.92376128621378,8.71771195880862e-05,0.00127069690901897
"Os02g0306401",3973.32993458413,-1.17592621012364,0.299757261324583,-3.92292818838615,8.74792317828174e-05,0.00127342384674777
"Os05g0560300",1808.83137685902,-1.07207162453618,0.273438983162251,-3.92069781761893,8.8292923367615e-05,0.00127854389554112
"Os02g0813083",61.1424826971045,-1.99639225170716,0.509289880815425,-3.91995271634051,8.85663434327127e-05,0.00128082783144591
"Os07g0127600",37.5712871593513,-3.6452707175316,0.9302675474955,-3.91851863191996,8.90948434892668e-05,0.0012867899084774
"Os01g0248500",3108.79722824089,-1.27514097530347,0.325968819385972,-3.91184953734363,9.15919717521985e-05,0.00131400715342
"Os03g0142500",198.539904698842,-1.92617575383151,0.494615316006705,-3.89429055570409,9.84865440161219e-05,0.00139513152339153
"Os06g0603300",31.326404499011,-1.74769348101375,0.448966158534999,-3.892706494219,9.91320583479739e-05,0.00139712470011616
"Os11g0261900",455.509799047541,-1.40487841417225,0.361369409652817,-3.88765173986912,0.000101218711557568,0.00141661409140082
"Os07g0526600",461.132190274485,-3.47225599638813,0.893349238689371,-3.88678452503331,0.000101580847148445,0.00142030405485775
"Os08g0374600",114.079840772903,-1.53278492149599,0.394393407748029,-3.88643646517353,0.000101726535229194,0.00142102663502182
"Os05g0556000",631.95241837539,-1.00114215432812,0.257643719391665,-3.8857619222854,0.000102009441595172,0.00142318276393114
"Os06g0225800",350.549896560063,-1.24058620555822,0.319595254997834,-3.88174162838126,0.000103711033955306,0.00144398448585958
"Os07g0593400",39.7433748144892,-2.30351547308026,0.593498789318131,-3.8812471306416,0.000103922170982497,0.00144440727415158
"Os03g0646400",118.671163082605,-1.16365928122295,0.300128122912106,-3.87720840663685,0.000105661845845314,0.00146033641002566
"Os02g0712700",1504.12889293206,-1.38172495140832,0.3564113775189,-3.87677004316464,0.000105852314897406,0.00146205620969649
"Os03g0126000",2542.7864860164,-1.41183499841733,0.364535655890896,-3.8729681873421,0.000107517866494938,0.00148136470570282
"Os01g0954000",709.414308410223,-1.53018836912971,0.395257964043349,-3.87136631853393,0.000108227005834457,0.00148655834988782
"Os12g0443500",1075.91310213355,-1.04255487675935,0.269485365549591,-3.86868828529207,0.000109422422865477,0.00149671429986198
"Os07g0540500",191.147923847952,-1.21045419889945,0.31290270687898,-3.86846828834757,0.000109521176541781,0.00149673763756654
"Os10g0489900",109.039315187764,-1.32683605589489,0.343015535201694,-3.86815149673822,0.000109663527770633,0.00149695448111565
"Os01g0118000",882.397646171597,-1.07225374362518,0.277312635833547,-3.86658812138941,0.000110368595011666,0.0015028727319516
"Os02g0807800",1357.59468338177,-1.29344257499877,0.334845273918389,-3.8628067222296,0.000112091691984518,0.00152165674569542
"Os12g0556300",537.273904248355,-1.00634809990805,0.260656042413525,-3.86082781964249,0.000113003516542248,0.00153028187141402
